datetime,epoch,decision,confidence,bet_amount_bnb,ml_score,bull_amount,bear_amount,total_amount,bull_payout,bear_payout,bull_percent,bear_percent,bet_ratio,whale_bet_side,max_bet_on_bull,max_bet_on_bear,bull_whales,bear_whales,current_streak,current_streak_type,skip_rounds_remaining,last_loss_epoch,live_bnb_price,lock_price_previous,price_difference,btc_price,btc_5min_change,btc_influence,real_price_volatility,price_momentum,current_hour,current_day_of_week,hourly_bull_rate,total_bet_log,streak_valid,last_round_price_change,big_move_detected,wallet_number,claimed,result,reward_amount
2025-09-22T01:15:48.675777,414892,bear,HIGH (Against whale - ML too weak),0.0020814343800352,0.0305163828841103,4.493478542103323,1.3147429988544934,5.808221540957816,1.29258913479513,4.417761909375742,77.36410380383522,22.635896196164776,3.4177619093757423,bull,2.960582184988688,0.2,1,0,1,BEAR,0,,1031.838,1029.94615464,1.8918453599999336,114584.01,0.1638247989887714,0.0,0.0024817793961375,-0.0388666426104737,1,0,0.4216867469879518,1.918130932010392,True,-3.744298780000008,True,5,yes,win,0.0056191513734435
2025-10-01T13:20:39.835391,417574,bear,"MEDIUM (Against bet ratio 2.17 + ML, but good bull hour 13)",0.0010018489882867,-0.1123015313356863,2.011123418116001,0.9261189977884748,2.937242415904476,1.4604983410993508,3.171560482960032,68.46977992780717,31.53022007219284,2.171560482960032,,0.99,0.4,1,0,1,BULL,0,,1023.66133338,1022.91967091,0.7416624699999375,116604.77,0.0631247199784484,0.0,0.0013877214830944,-0.0095312083712158,13,2,0.6097560975609756,1.3704805838288985,True,2.883980260000044,True,4,yes,loss,-0.0010018489882867
2025-10-01T13:20:40.786437,417574,bear,"MEDIUM (Against bet ratio 2.17 + ML, but good bull hour 13)",0.001221433976666,-0.1123015313356863,2.05403447709958,0.9461189977884747,3.0001534748880547,1.46061495478131,3.171010709964418,68.46431338570846,31.535686614291546,2.171010709964418,,0.99,0.4,1,0,1,BULL,0,,1023.66133338,1022.91967091,0.7416624699999375,116614.69,0.0716374608999562,0.0,0.0013877214830944,-0.0095312083712158,13,2,0.6097560975609756,1.3863327291058438,True,2.883980260000044,True,3,yes,loss,-0.001221433976666
2025-10-01T13:20:40.839436,417574,bear,"MEDIUM (Against bet ratio 2.17 + ML, but good bull hour 13)",0.001194703444965,-0.1123015313356863,2.05403447709958,0.9461189977884747,3.0001534748880547,1.46061495478131,3.171010709964418,68.46431338570846,31.535686614291546,2.171010709964418,,0.99,0.4,1,0,1,BULL,0,,1023.66133338,1022.91967091,0.7416624699999375,116614.69,0.0716374608999562,0.0,0.0013877214830944,-0.0095312083712158,13,2,0.6097560975609756,1.3863327291058438,True,2.883980260000044,True,6,yes,loss,-0.001194703444965
2025-10-01T13:20:41.686928,417574,bear,"MEDIUM (Against bet ratio 1.96 + ML, but good bull hour 13)",0.0012645835713262,-0.1123015313356863,2.05533447709958,1.0477681326105404,3.1031026097101204,1.509779865167793,2.961631026111343,66.23482158366595,33.76517841633406,1.961631026111343,,0.99,0.4,1,0,1,BULL,0,,1023.66133338,1022.91967091,0.7416624699999375,116617.62,0.0741518087729364,0.0,0.0013877214830944,-0.0095312083712158,13,2,0.6097560975609756,1.4117434216070357,True,2.883980260000044,True,1,yes,loss,-0.0012645835713262
2025-10-01T13:20:41.787819,417574,bear,"MEDIUM (Against bet ratio 1.96 + ML, but good bull hour 13)",0.0014170779802244,-0.1123015313356863,2.05533447709958,1.0477681326105404,3.1031026097101204,1.509779865167793,2.961631026111343,66.23482158366595,33.76517841633406,1.961631026111343,,0.99,0.4,1,0,1,BULL,0,,1023.66133338,1022.91967091,0.7416624699999375,116614.69,0.0716374608999562,0.0,0.0013877214830944,-0.0095312083712158,13,2,0.6097560975609756,1.4117434216070357,True,2.883980260000044,True,5,yes,loss,-0.0014170779802244
2025-10-01T13:20:41.824948,417574,bear,"MEDIUM (Against bet ratio 1.96 + ML, but good bull hour 13)",0.0011107269459446,-0.1123015313356863,2.05533447709958,1.0477681326105404,3.1031026097101204,1.509779865167793,2.961631026111343,66.23482158366595,33.76517841633406,1.961631026111343,,0.99,0.4,1,0,1,BULL,0,,1023.66133338,1022.91967091,0.7416624699999375,116617.62,0.0741518087729364,0.0,0.0013877214830944,-0.0095312083712158,13,2,0.6097560975609756,1.4117434216070357,True,2.883980260000044,True,2,yes,loss,-0.0011107269459446
2025-10-01T19:27:58.772312,417646,bear,MEDIUM (Against bet ratio 1.99 + ML consensus),0.001184433768366,-0.053312115987477,1.370232961812079,0.6876386563567521,2.0578716181688312,1.5018406909781072,2.992664241815388,66.58495844514158,33.41504155485841,1.992664241815387,,0.8010344387440939,0.3,1,0,1,BULL,0,,1021.91495446,1022.51259197,-0.5976375100000269,117423.9,-0.008447311004626,0.0,0.000593712399126,0.0079609542523515,19,2,0.4938271604938271,1.1177191243393998,True,1.3959919700000682,False,3,yes,win,0.0013510307782039
2025-10-01T19:27:58.801646,417646,bear,MEDIUM (Against bet ratio 1.99 + ML consensus),0.0011585051526161,-0.053312115987477,1.370232961812079,0.6876386563567521,2.0578716181688312,1.5018406909781072,2.992664241815388,66.58495844514158,33.41504155485841,1.992664241815387,,0.8010344387440939,0.3,1,0,1,BULL,0,,1021.91495446,1022.51259197,-0.5976375100000269,117423.9,-0.008447311004626,0.0,0.000593712399126,0.0079609542523515,19,2,0.4938271604938271,1.1177191243393998,True,1.3959919700000682,False,6,yes,win,0.0013210433024668
2025-10-01T19:27:59.690807,417646,bear,MEDIUM (Against bet ratio 2.00 + ML consensus),0.0012262888751864,-0.053312115987477,1.3732329618120789,0.6876386563567521,2.060871618168831,1.5007443569147685,2.997026998289688,66.63360054578521,33.366399454214786,1.997026998289688,,0.8010344387440939,0.3,1,0,1,BULL,0,,1021.91495446,1022.51259197,-0.5976375100000269,117423.91,-0.0084387955701377,0.0,0.000593712399126,0.0079609542523515,19,2,0.4938271604938271,1.118699717943189,True,1.3959919700000682,False,1,yes,win,0.0013994378745316
2025-10-01T19:27:59.755963,417646,bear,MEDIUM (Against bet ratio 2.00 + ML consensus),0.0013742084518177,-0.053312115987477,1.3732329618120789,0.6876386563567521,2.060871618168831,1.5007443569147685,2.997026998289688,66.63360054578521,33.366399454214786,1.997026998289688,,0.8010344387440939,0.3,1,0,1,BULL,0,,1021.91495446,1022.51259197,-0.5976375100000269,117423.91,-0.0084387955701377,0.0,0.000593712399126,0.0079609542523515,19,2,0.4938271604938271,1.118699717943189,True,1.3959919700000682,False,5,yes,win,0.0015705127501847
2025-10-01T19:27:59.802825,417646,bear,MEDIUM (Against bet ratio 2.00 + ML consensus),0.0010770479485662,-0.053312115987477,1.3732329618120789,0.6876386563567521,2.060871618168831,1.5007443569147685,2.997026998289688,66.63360054578521,33.366399454214786,1.997026998289688,,0.8010344387440939,0.3,1,0,1,BULL,0,,1021.91495446,1022.51259197,-0.5976375100000269,117423.91,-0.0084387955701377,0.0,0.000593712399126,0.0079609542523515,19,2,0.4938271604938271,1.118699717943189,True,1.3959919700000682,False,2,yes,win,0.0012268348050439
2025-10-01T19:27:59.830928,417646,bear,MEDIUM (Against bet ratio 2.00 + ML consensus),0.001,-0.053312115987477,1.3732329618120789,0.6876386563567521,2.060871618168831,1.5007443569147685,2.997026998289688,66.63360054578521,33.366399454214786,1.997026998289688,,0.8010344387440939,0.3,1,0,1,BULL,0,,1021.91495446,1022.51259197,-0.5976375100000269,117423.91,-0.0084387955701377,0.0,0.000593712399126,0.0079609542523515,19,2,0.4938271604938271,1.118699717943189,True,1.3959919700000682,False,4,yes,win,0.0011377257870187
2025-10-02T10:15:58.671460,417820,bull,MEDIUM (Against bet ratio 0.22 + ML consensus),0.0014209666453232,0.0670228168498005,0.3108109113736492,1.3862691194101326,1.697080030783782,5.460168767188466,1.2242067626132374,18.31445222003489,81.6855477799651,0.2242067626132373,,0.1,1.0051052447796371,0,1,2,BEAR,0,,1039.96541437,1039.96457242,0.0008419499999945,118777.68,0.0738984094443632,0.0,0.0007781933631127,0.0069517917779157,10,3,0.5609756097560976,0.9921697177194724,True,-0.7407575400000042,False,5,yes,loss,-0.0014209666453232
2025-10-02T10:15:58.769560,417820,bull,MEDIUM (Against bet ratio 0.22 + ML consensus),0.0012679148224223,0.0670228168498005,0.3108109113736492,1.3862691194101326,1.697080030783782,5.460168767188466,1.2242067626132374,18.31445222003489,81.6855477799651,0.2242067626132373,,0.1,1.0051052447796371,0,1,2,BEAR,0,,1039.96541437,1039.96457242,0.0008419499999945,118777.68,0.0738984094443632,0.0,0.0007781933631127,0.0069517917779157,10,3,0.5609756097560976,0.9921697177194724,True,-0.7407575400000042,False,1,yes,loss,-0.0012679148224223
2025-10-02T10:15:59.562965,417820,bull,MEDIUM (Against bet ratio 0.21 + ML consensus),0.0012246075027121,0.0670228168498005,0.3481618597299897,1.639498652806329,1.9876605125363185,5.709012796742901,1.2123587348693707,17.516163224761357,82.48383677523864,0.2123587348693708,,0.1,1.0051052447796371,0,1,2,BEAR,0,,1039.96541437,1039.96457242,0.0008419499999945,118777.68,0.0738984094443632,0.0,0.0007781933631127,0.0069517917779157,10,3,0.5609756097560976,1.0944906438599589,True,-0.7407575400000042,False,3,yes,loss,-0.0012246075027121
2025-10-02T10:16:00.817681,417820,bull,MEDIUM (Against bet ratio 0.26 + ML consensus),0.0011977792626901,0.0670228168498005,0.4419507411977354,1.674883148712501,2.116833889910237,4.789750740486107,1.263869596835736,20.8779131562598,79.1220868437402,0.2638695968357358,,0.1,1.0051052447796371,0,1,2,BEAR,0,,1039.96541437,1039.96457242,0.0008419499999945,118777.68,0.0738984094443632,0.0,0.0007781933631127,0.0069517917779157,10,3,0.5609756097560976,1.1368177077097874,True,-0.7407575400000042,False,6,yes,loss,-0.0011977792626901
2025-10-02T10:16:01.615623,417820,bull,MEDIUM (Against bet ratio 0.30 + ML consensus),0.0011134958037176,0.0670228168498005,0.5295103487004476,1.7758627638848088,2.305373112585256,4.353782920849848,1.2981707592889165,22.968531462859485,77.03146853714053,0.2981707592889167,,0.1,1.0051052447796371,0,1,2,BEAR,0,,1039.96541437,1039.96457242,0.0008419499999945,118777.68,0.0738984094443632,0.0,0.0007781933631127,0.0069517917779157,10,3,0.5609756097560976,1.195549360300888,True,-0.7407575400000042,False,2,yes,loss,-0.0011134958037176
2025-10-02T10:16:01.853830,417820,bull,MEDIUM (Against bet ratio 0.30 + ML consensus),0.0010052109142487,0.0670228168498005,0.5295103487004476,1.7758627638848088,2.305373112585256,4.353782920849848,1.2981707592889165,22.968531462859485,77.03146853714053,0.2981707592889167,,0.1,1.0051052447796371,0,1,2,BEAR,0,,1039.96541437,1039.96457242,0.0008419499999945,118777.68,0.0738984094443632,0.0,0.0007781933631127,0.0069517917779157,10,3,0.5609756097560976,1.195549360300888,True,-0.7407575400000042,False,4,yes,loss,-0.0010052109142487
2025-10-02T10:46:35.878275,417826,bull,MEDIUM (Against bet ratio 0.42 + ML consensus),0.001,0.0680914374620918,0.8386212069506556,1.977251350473424,2.815872557424079,3.3577406987631364,1.424134851014192,29.78193046200268,70.21806953799732,0.424134851014192,,0.28,1.2661694950377598,0,1,2,BULL,0,,1045.55544231,1044.14034449,1.4150978200000282,118750.0,0.0213519264954715,0.0,0.0013318606188021,0.0129604742287288,10,3,0.5609756097560976,1.3391693561269045,True,2.254184699999996,True,4,yes,loss,-0.001
2025-10-02T12:18:23.543093,417844,bull,HIGH (Against whale - ML too weak),0.0022967336899392,0.0590638610233561,1.1090468813345915,2.3090260059337844,3.418072887268376,3.081991343012638,1.4803093938676044,32.44655447417652,67.55344552582349,0.4803093938676044,bear,0.2,2.024716476525644,0,1,3,BULL,0,,1053.91507035,1052.01637442,1.8986959300000308,118880.38,0.0146976041559147,0.0,0.0011193285836565,0.0109240798237858,12,3,0.5180722891566265,1.4857036026591166,True,1.468118029999914,False,5,yes,win,0.0015005461558711
2025-10-02T12:18:23.584018,417844,bull,HIGH (Against whale - ML too weak),0.0019792864093846,0.0590638610233561,1.1090468813345915,2.3090260059337844,3.418072887268376,3.081991343012638,1.4803093938676044,32.44655447417652,67.55344552582349,0.4803093938676044,bear,0.2,2.024716476525644,0,1,3,BULL,0,,1053.91507035,1052.01637442,1.8986959300000308,118880.39,0.0147060172092336,0.0,0.0011193285836565,0.0109240798237858,12,3,0.5180722891566265,1.4857036026591166,True,1.468118029999914,False,3,yes,win,0.0012905461799354
2025-10-02T12:18:23.629457,417844,bull,HIGH (Against whale - ML too weak),0.0015740995380354,0.0590638610233561,1.1090468813345915,2.3090260059337844,3.418072887268376,3.081991343012638,1.4803093938676044,32.44655447417652,67.55344552582349,0.4803093938676044,bear,0.2,2.024716476525644,0,1,3,BULL,0,,1053.91507035,1052.01637442,1.8986959300000308,118880.38,0.0146976041559147,0.0,0.0011193285836565,0.0109240798237858,12,3,0.5180722891566265,1.4857036026591166,True,1.468118029999914,False,4,yes,win,0.0010225040877679
2025-10-02T12:18:23.745139,417844,bull,HIGH (Against whale - ML too weak),0.0019359140880157,0.0590638610233561,1.1090468813345915,2.3090260059337844,3.418072887268376,3.081991343012638,1.4803093938676044,32.44655447417652,67.55344552582349,0.4803093938676044,bear,0.2,2.024716476525644,0,1,3,BULL,0,,1053.91507035,1052.01637442,1.8986959300000308,118880.39,0.0147060172092336,0.0,0.0011193285836565,0.0109240798237858,12,3,0.5180722891566265,1.4857036026591166,True,1.468118029999914,False,6,yes,win,0.0012618542143661
2025-10-02T12:18:23.821961,417844,bull,HIGH (Against whale - ML too weak),0.0020492999095828,0.0590638610233561,1.1090468813345915,2.3090260059337844,3.418072887268376,3.081991343012638,1.4803093938676044,32.44655447417652,67.55344552582349,0.4803093938676044,bear,0.2,2.024716476525644,0,1,3,BULL,0,,1053.91507035,1052.01637442,1.8986959300000308,118880.38,0.0146976041559147,0.0,0.0011193285836565,0.0109240798237858,12,3,0.5180722891566265,1.4857036026591166,True,1.468118029999914,False,1,yes,win,0.0013368620070268
2025-10-02T12:18:23.853937,417844,bull,HIGH (Against whale - ML too weak),0.0017996558293434,0.0590638610233561,1.1090468813345915,2.3090260059337844,3.418072887268376,3.081991343012638,1.4803093938676044,32.44655447417652,67.55344552582349,0.4803093938676044,bear,0.2,2.024716476525644,0,1,3,BULL,0,,1053.91507035,1052.01637442,1.8986959300000308,118880.38,0.0146976041559147,0.0,0.0011193285836565,0.0109240798237858,12,3,0.5180722891566265,1.4857036026591166,True,1.468118029999914,False,2,yes,win,0.0011717156849316
2025-10-02T16:23:10.247326,417892,bull,MEDIUM (Against bet ratio 0.28 + ML consensus),0.0011991066472404,0.070887608765716,0.7420735326877241,2.628117610701162,3.3701911433888863,4.541586507178547,1.2823593318906852,22.01873725006393,77.98126274993608,0.2823593318906852,,0.1218593857,1.3,0,1,1,BEAR,0,,1060.91223242,1061.87277857,-0.9605461500000274,119930.61,-0.1622054142394175,0.0,0.0016442146621373,0.0724827589453741,16,3,0.5301204819277109,1.4748067480568607,True,-0.0810216899999431,False,6,yes,loss,-0.0011991066472404
2025-10-02T16:23:10.926914,417892,bull,MEDIUM (Against bet ratio 0.34 + ML consensus),0.001114647536154,0.070887608765716,0.90303077764392,2.628117610701162,3.5311483883450823,3.910330052712193,1.3436036400985107,25.573288866150907,74.42671113384908,0.3436036400985107,,0.1218593857,1.3,0,1,1,BEAR,0,,1060.91223242,1061.87277857,-0.9605461500000274,119930.61,-0.1622054142394175,0.0,0.0016442146621373,0.0724827589453741,16,3,0.5301204819277109,1.5109754147283263,True,-0.0810216899999431,False,2,yes,loss,-0.001114647536154
2025-10-02T16:23:12.645186,417892,bull,MEDIUM (Against bet ratio 0.42 + ML consensus),0.001,0.070887608765716,1.1149298842911604,2.629417610701162,3.7443474949923226,3.3583703762437658,1.424021608341572,29.776346500485428,70.22365349951457,0.424021608341572,,0.1218593857,1.3,0,1,1,BEAR,0,,1060.91223242,1061.87277857,-0.9605461500000274,119930.61,-0.1622054142394175,0.0,0.0016442146621373,0.0724827589453741,16,3,0.5301204819277109,1.5569539083788244,True,-0.0810216899999431,False,4,yes,loss,-0.001
2025-10-02T16:23:12.693078,417892,bull,MEDIUM (Against bet ratio 0.42 + ML consensus),0.0012693883739605,0.070887608765716,1.1149298842911604,2.629417610701162,3.7443474949923226,3.3583703762437658,1.424021608341572,29.776346500485428,70.22365349951457,0.424021608341572,,0.1218593857,1.3,0,1,1,BEAR,0,,1060.91223242,1061.87277857,-0.9605461500000274,119934.19,-0.1592251967234956,0.0,0.0016442146621373,0.0724827589453741,16,3,0.5301204819277109,1.5569539083788244,True,-0.0810216899999431,False,1,yes,loss,-0.0012693883739605
2025-10-02T16:23:12.714627,417892,bull,MEDIUM (Against bet ratio 0.42 + ML consensus),0.0014227591666397,0.070887608765716,1.1149298842911604,2.629417610701162,3.7443474949923226,3.3583703762437658,1.424021608341572,29.776346500485428,70.22365349951457,0.424021608341572,,0.1218593857,1.3,0,1,1,BEAR,0,,1060.91223242,1061.87277857,-0.9605461500000274,119934.19,-0.1592251967234956,0.0,0.0016442146621373,0.0724827589453741,16,3,0.5301204819277109,1.5569539083788244,True,-0.0810216899999431,False,5,yes,loss,-0.0014227591666397
2025-10-02T16:23:12.791094,417892,bull,MEDIUM (Against bet ratio 0.44 + ML consensus),0.0012259907990288,0.070887608765716,1.1611995318273145,2.629417610701162,3.790617142528476,3.264397753040252,1.441618526894124,30.633521882211323,69.36647811778869,0.4416185268941239,,0.1218593857,1.3,0,1,1,BEAR,0,,1060.91223242,1061.87277857,-0.9605461500000274,119930.61,-0.1622054142394175,0.0,0.0016442146621373,0.0724827589453741,16,3,0.5301204819277109,1.5666592428999926,True,-0.0810216899999431,False,3,yes,loss,-0.0012259907990288
2025-10-03T14:50:23.306888,418156,bull,MEDIUM (Against bet ratio 0.34 + ML consensus),0.0013797789596405,0.0795799185646051,0.748566348744068,2.175129265985294,2.923695614729362,3.9057267530589495,1.3441479825820748,25.603429610553373,74.39657038944662,0.3441479825820748,,0.5,1.1,0,1,5,BULL,0,,1136.483,1137.57819845,-1.095198449999998,120806.69,0.1187684283334327,0.0,0.0029947097506334,0.0818734322595953,14,4,0.5487804878048781,1.3670339685438777,True,2.5214514399999644,True,5,yes,win,0.0013453120221854
2025-10-03T14:50:24.622202,418156,bull,MEDIUM (Against bet ratio 0.47 + ML consensus),0.001,0.0795799185646051,1.067645840266391,2.255129265985294,3.322775106251685,3.112244698506586,1.4734299963953166,32.131149600153584,67.86885039984642,0.4734299963953168,,0.5,1.1,0,1,5,BULL,0,,1136.483,1137.57819845,-1.095198449999998,120818.06,0.128191336924254,0.0,0.0029947097506334,0.0818734322595953,14,4,0.5487804878048781,1.4638975817210491,True,2.5214514399999644,True,4,yes,win,0.0009698438417168
2025-10-03T14:50:24.679621,418156,bull,MEDIUM (Against bet ratio 0.47 + ML consensus),0.0011889136430579,0.0795799185646051,1.067645840266391,2.255129265985294,3.322775106251685,3.112244698506586,1.4734299963953166,32.131149600153584,67.86885039984642,0.4734299963953168,,0.5,1.1,0,1,5,BULL,0,,1136.483,1137.57819845,-1.095198449999998,120818.06,0.128191336924254,0.0,0.0029947097506334,0.0818734322595953,14,4,0.5487804878048781,1.4638975817210491,True,2.5214514399999644,True,3,yes,win,0.0011566131716761
2025-10-03T14:50:24.750662,418156,bull,MEDIUM (Against bet ratio 0.47 + ML consensus),0.0010809106780694,0.0795799185646051,1.067645840266391,2.255129265985294,3.322775106251685,3.112244698506586,1.4734299963953166,32.131149600153584,67.86885039984642,0.4734299963953168,,0.5,1.1,0,1,5,BULL,0,,1136.483,1137.57819845,-1.095198449999998,120818.06,0.128191336924254,0.0,0.0029947097506334,0.0818734322595953,14,4,0.5487804878048781,1.4638975817210491,True,2.5214514399999644,True,2,yes,win,0.0010498361222369
2025-10-03T14:50:25.597049,418156,bull,MEDIUM (Against bet ratio 0.49 + ML consensus),0.0012310092907417,0.0795799185646051,1.1092606192260317,2.255129265985294,3.3643898852113256,3.0330021880329383,1.4918833860024348,32.97063233075188,67.0293676692481,0.4918833860024346,,0.5,1.1,0,1,5,BULL,0,,1136.483,1137.57819845,-1.095198449999998,120818.06,0.128191336924254,0.0,0.0029947097506334,0.0818734322595953,14,4,0.5487804878048781,1.4734784052292906,True,2.5214514399999644,True,1,yes,loss,-0.0012310092907417
2025-10-03T14:50:25.676408,418156,bull,MEDIUM (Against bet ratio 0.49 + ML consensus),0.0011628360158232,0.0795799185646051,1.1092606192260317,2.255129265985294,3.3643898852113256,3.0330021880329383,1.4918833860024348,32.97063233075188,67.0293676692481,0.4918833860024346,,0.5,1.1,0,1,5,BULL,0,,1136.483,1137.57819845,-1.095198449999998,120818.06,0.128191336924254,0.0,0.0029947097506334,0.0818734322595953,14,4,0.5487804878048781,1.4734784052292906,True,2.5214514399999644,True,6,yes,loss,-0.0011628360158232
2025-10-03T17:53:58.631148,418192,bear,MEDIUM (Very strong ML signal: -0.245),0.0011121083297365,-0.2447120464100854,0.995861374375924,1.147286678310148,2.143148052686072,2.1520546010021904,1.8680144145338984,46.4672225107258,53.5327774892742,0.8680144145338984,,0.5,0.38,0,0,1,BULL,0,,1139.614,1144.2335,-4.619500000000016,121781.18,-0.3843402886388538,-0.2,0.0024971103128843,0.0029620164207801,17,4,0.4878048780487805,1.1452248622376804,True,2.452620040000056,True,2,yes,win,0.0012304081912165
2025-10-03T18:24:35.800587,418198,bear,HIGH (Follow whale - ML agrees),0.001914438977455,0.0930153891581465,3.2140482899328098,6.395350402102412,9.609398692035224,2.9898115476778067,1.5025601550895822,33.446924130609574,66.55307586939043,0.5025601550895822,bear,0.5,5.529638861441503,0,1,4,BULL,0,,1150.999,1146.3,4.699000000000069,122450.16,0.1372070121631577,0.0,0.002608106157443,0.0155172061543358,18,4,0.5421686746987951,2.361740277319144,True,1.620168319999948,False,2,yes,win,0.0010932865500444
2025-10-03T18:24:35.876176,418198,bear,HIGH (Follow whale - ML agrees),0.0020515028562361,0.0930153891581465,3.2140482899328098,6.395350402102412,9.609398692035224,2.9898115476778067,1.5025601550895822,33.446924130609574,66.55307586939043,0.5025601550895822,bear,0.5,5.529638861441503,0,1,4,BULL,0,,1150.999,1146.3,4.699000000000069,122450.16,0.1372070121631577,0.0,0.002608106157443,0.0155172061543358,18,4,0.5421686746987951,2.361740277319144,True,1.620168319999948,False,1,yes,win,0.0011729071682928
2025-10-03T18:24:35.909165,418198,bear,HIGH (Follow whale - ML agrees),0.0016222297745096,0.0930153891581465,3.2140482899328098,6.395350402102412,9.609398692035224,2.9898115476778067,1.5025601550895822,33.446924130609574,66.55307586939043,0.5025601550895822,bear,0.5,5.529638861441503,0,1,4,BULL,0,,1150.999,1146.3,4.699000000000069,122450.16,0.1372070121631577,0.0,0.002608106157443,0.0155172061543358,18,4,0.5421686746987951,2.361740277319144,True,1.620168319999948,False,4,yes,win,0.0009235417740811
2025-10-03T18:24:36.607393,418198,bear,HIGH (Follow whale - ML agrees),0.0020388576770137,0.0930153891581465,3.3539221795096474,6.395350402102412,9.74927258161206,2.9068273083895555,1.52443133974443,34.401768454350375,65.59823154564964,0.52443133974443,bear,0.5,5.529638861441503,0,1,4,BULL,0,,1150.999,1146.3,4.699000000000069,122450.16,0.1372070121631577,0.0,0.002608106157443,0.0155172061543358,18,4,0.5421686746987951,2.374838085457384,True,1.620168319999948,False,3,yes,win,0.0011655615642102
2025-10-03T18:24:36.771407,418198,bear,HIGH (Follow whale - ML agrees),0.0023664014805101,0.0930153891581465,3.3539221795096474,6.395350402102412,9.74927258161206,2.9068273083895555,1.52443133974443,34.401768454350375,65.59823154564964,0.52443133974443,bear,0.5,5.529638861441503,0,1,4,BULL,0,,1150.999,1146.3,4.699000000000069,122450.16,0.1372070121631577,0.0,0.002608106157443,0.0155172061543358,18,4,0.5421686746987951,2.374838085457384,True,1.620168319999948,False,5,yes,win,0.0013558322640453
2025-10-03T18:24:36.900362,418198,bear,HIGH (Follow whale - ML agrees),0.001937880731372,0.0930153891581465,3.3539221795096474,6.395350402102412,9.74927258161206,2.9068273083895555,1.52443133974443,34.401768454350375,65.59823154564964,0.52443133974443,bear,0.5,5.529638861441503,0,1,4,BULL,0,,1150.999,1146.3,4.699000000000069,122450.16,0.1372070121631577,0.0,0.002608106157443,0.0155172061543358,18,4,0.5421686746987951,2.374838085457384,True,1.620168319999948,False,6,yes,win,0.0011069039009927
2025-10-03T22:32:33.686823,418246,bull,HIGH (Against bet ratio 0.38 + ML + Good bull hour 22),0.0019685079899572,0.0860420147526169,0.5586661210759798,1.4571164522403754,2.015782573316355,3.608206220620642,1.3834052660767149,27.7146021833528,72.28539781664722,0.3834052660767147,,0.2022248167481333,0.8,0,1,1,BEAR,0,,1183.30830738,1182.10766932,1.200638060000074,122508.83,0.0226075622744875,0.0,0.0016959410379242,0.0455381392210087,22,4,0.6097560975609756,1.103859356471544,True,-1.4089208899999903,False,2,yes,loss,-0.0019685079899572
2025-10-03T22:32:34.587550,418246,bull,HIGH (Against bet ratio 0.40 + ML + Good bull hour 22),0.0016678115482137,0.0860420147526169,0.5836661210759798,1.46541334826901,2.04907946934499,3.5107048282458853,1.3982945301852368,28.484308676547084,71.51569132345291,0.3982945301852366,,0.2022248167481333,0.8,0,1,1,BEAR,0,,1183.30830738,1182.10766932,1.200638060000074,122508.83,0.0226075622744875,0.0,0.0016959410379242,0.0455381392210087,22,4,0.6097560975609756,1.1148397317349996,True,-1.4089208899999903,False,4,yes,loss,-0.0016678115482137
2025-10-03T22:32:35.736715,418246,bull,HIGH (Against bet ratio 0.40 + ML + Good bull hour 22),0.0020965404402242,0.0860420147526169,0.5856346290659371,1.46541334826901,2.051047977334947,3.502265534752074,1.399637842631709,28.552946373633265,71.44705362636675,0.3996378426317095,,0.2022248167481333,0.8,0,1,1,BEAR,0,,1183.30830738,1182.10766932,1.200638060000074,122508.83,0.0226075622744875,0.0,0.0016959410379242,0.0455381392210087,22,4,0.6097560975609756,1.115485130728871,True,-1.4089208899999903,False,3,yes,loss,-0.0020965404402242
2025-10-03T22:32:35.848644,418246,bull,HIGH (Against bet ratio 0.40 + ML + Good bull hour 22),0.0019926306114216,0.0860420147526169,0.5856346290659371,1.46541334826901,2.051047977334947,3.502265534752074,1.399637842631709,28.552946373633265,71.44705362636675,0.3996378426317095,,0.2022248167481333,0.8,0,1,1,BEAR,0,,1183.30830738,1182.10766932,1.200638060000074,122508.83,0.0226075622744875,0.0,0.0016959410379242,0.0455381392210087,22,4,0.6097560975609756,1.115485130728871,True,-1.4089208899999903,False,6,yes,loss,-0.0019926306114216
2025-10-03T22:32:36.714945,418246,bull,HIGH (Against bet ratio 0.51 + ML + Good bull hour 22),0.0021095528996508,0.0860420147526169,0.7521884682638644,1.47385831526901,2.2260467835328743,2.9594268955901977,1.5103533090469246,33.79032614355457,66.20967385644543,0.5103533090469244,,0.2022248167481333,0.8,0,1,1,BEAR,0,,1183.30830738,1182.10766932,1.200638060000074,122508.83,0.0226075622744875,0.0,0.0016959410379242,0.0455381392210087,22,4,0.6097560975609756,1.1712574816229333,True,-1.4089208899999903,False,1,yes,loss,-0.0021095528996508
2025-10-03T22:32:36.743203,418246,bull,HIGH (Against bet ratio 0.51 + ML + Good bull hour 22),0.0024335977787124,0.0860420147526169,0.7521884682638644,1.47385831526901,2.2260467835328743,2.9594268955901977,1.5103533090469246,33.79032614355457,66.20967385644543,0.5103533090469244,,0.2022248167481333,0.8,0,1,1,BEAR,0,,1183.30830738,1182.10766932,1.200638060000074,122508.83,0.0226075622744875,0.0,0.0016959410379242,0.0455381392210087,22,4,0.6097560975609756,1.1712574816229333,True,-1.4089208899999903,False,5,yes,loss,-0.0024335977787124
